;Accuracy;f1_score_macro;Method;Alpha;Samples_labeled;Dataset;Neighbors;Resolution;ADC;Time;Qnt_Amostras;Qnt_parametros;Execucao
176;0,6192170818505338;0,5983837574300408;LLGC;0,9;6;heart_2classes;6;1;fastgreedy;0,030525599999236874;297,0;13,0;27,0
177;0,8078291814946619;0,8051417711115677;LLGC;0,9;6;heart_2classes;6;1;fastgreedy;0,05869689999963157;297,0;13,0;28,0
178;0,8185053380782918;0,8154767269683898;LLGC;0,9;6;heart_2classes;6;1;fastgreedy;0,02610409999761032;297,0;13,0;29,0
179;0,701067615658363;0,6546699438202247;LLGC;0,9;6;heart_2classes;6;1;fastgreedy;0,03457299999718089;297,0;13,0;30,0
180;0,7636363636363637;0,7636238610967853;PhyDL;0,9;8;heart_2classes;6;1;fastgreedy;10,667721199999505;297,0;13,0;1,0
181;0,7418181818181818;0,7343862656273381;PhyDL;0,9;8;heart_2classes;6;1;fastgreedy;10,667750699998578;297,0;13,0;2,0
182;0,7527272727272727;0,7371232568600989;PhyDL;0,9;8;heart_2classes;6;1;fastgreedy;10,667789099999936;297,0;13,0;3,0
183;0,7454545454545455;0,7340278545374157;PhyDL;0,9;8;heart_2classes;6;1;fastgreedy;10,66778820000036;297,0;13,0;4,0
184;0,7454545454545455;0,74504662004662;PhyDL;0,9;8;heart_2classes;6;1;fastgreedy;10,667864800001553;297,0;13,0;5,0
185;0,7454545454545455;0,7442336309523809;PhyDL;0,9;8;heart_2classes;6;1;fastgreedy;10,667823599993426;297,0;13,0;6,0
186;0,7090909090909091;0,6978686003076247;PhyDL;0,9;8;heart_2classes;6;1;fastgreedy;10,667794399996637;297,0;13,0;7,0
187;0,6727272727272727;0,66669360051713;PhyDL;0,9;8;heart_2classes;6;1;fastgreedy;10,667720899989945;297,0;13,0;8,0
188;0,7454545454545455;0,7363880368098159;PhyDL;0,9;8;heart_2classes;6;1;fastgreedy;10,66775239999697;297,0;13,0;9,0
189;0,7018181818181818;0,6920408609199169;PhyDL;0,9;8;heart_2classes;6;1;fastgreedy;10,667731399997137;297,0;13,0;10,0
190;0,7672727272727272;0,7634408602150538;PhyDL;0,9;8;heart_2classes;6;1;fastgreedy;10,667733799993584;297,0;13,0;11,0
191;0,7381818181818182;0,7374005305039788;PhyDL;0,9;8;heart_2classes;6;1;fastgreedy;10,667960899998434;297,0;13,0;12,0
